price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_title,merchant_name,merchant_info_subtitle,merchant_rating_count,merchant_rating,merchant_id,merchant_has_profile_picture,merchant_profile_picture,theme,crawl_month,id
11.0,11,EUR,1000,0,3.0,228,0,0,0,0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered,S,50,Livraison standard,2,0,17,50,,,CN,myunxiaodian,myunxiaodian,"85 % avis positifs (5,264 notes)",5264,4.032864741641338,5aa78a0c75599a5bd049d682,0,,summer,2020-08,1171
11.0,10,EUR,100,0,4.0,22,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,XS,50,Livraison standard,3,0,40,50,,,CN,loft415,loft415,"87 % avis positifs (7,363 notes)",7363,4.106342523427951,5700e7eac1bed1088d6cd40a,0,,summer,2020-08,984
5.7,58,EUR,50000,0,3.0,8164,0,0,0,0,"beach wear women,bathing suit,Brazilian Bikini bottom,sexy brazilian bikinis,girlsbowknotbikini,ruched bikini bottom,Thong,sexythongswimwear,Womens swimwear,Swimwear,cheeky bikini bottom,Women's Fashion,brazilian,Bikini,sexy,Women,Bras,Glasses",black,XL,50,Livraison standard,1,0,45,50,,,CN,Fashion Vane,公狼网络科技有限公司,"87 % avis positifs (96,276 notes)",96276,4.096233744650797,544867549719cd33de1048d5,0,,summer,2020-08,1459
8.0,7,EUR,1000,0,4.0,94,0,0,0,0,"slim long,slim dress,Fashion,Summer,Dresses,Beach,Dress,summer dress,long dress,Women's Fashion,slim,Spaghetti Strap,Elegant,beach dress,Plus Size,printed,Sleeveless dress,sleeveless,maxi dress,Spaghetti,Women",grey,S,50,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,lovemom,lovemom,"85 % avis positifs (5,281 notes)",5281,4.023291043363,58b011e82e27bf506cee1ace,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_58b011e82e27bf506cee1ace.jpg,summer,2020-08,1550
8.0,84,EUR,10000,0,4.0,3679,1,0,1,0,"bathing suit,Bikinis Set,women beachwear,Lace Bikini,summerwomenbikini,One Piece Swimsuits,Push up bikini,padded,Swimwear,Women's Fashion,Fashion,womenmonokini,Bikini,womenswimwearbikini,Swimsuit,onepiece,Swimming",black,M,50,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,Johnson007,johnson007,"89 % avis positifs (80,713 notes)",80713,4.187813611190268,56dce88d21396a16a47eff39,0,,summer,2020-08,1261
5.9,5,EUR,5000,1,3.0,425,0,0,0,0,"Summer,Vest,Plus Size,Pleated,tank top,Ladies,Women's Fashion,Fashion,V-neck,sexy,Casual,casual dress,strapless,Shirt,button,Buckles,Cotton Dress,Sleeveless dress,Dress,sleeveless,Ladies Fashion,loose dress",purple,XXS,50,Livraison standard,2,0,58,50,1.0,Quantité limitée !,CN,USA Mall,usamall,"90 % avis positifs (6,357 notes)",6357,4.254207959729432,58b92804935861529969e778,0,,summer,2020-08,482
5.74,5,EUR,10000,1,4.0,2366,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,black dress,Beach,Casual,Women",white,M,1,Livraison standard,1,0,50,50,,,CN,redisland,redisland,"88 % avis positifs (59,903 notes)",59903,4.153665091898569,557ed5b886d66519ff242099,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_557ed5b886d66519ff242099.jpg,summer,2020-08,1454
6.0,6,EUR,20000,0,4.0,4082,0,0,0,0,"Women Vest,sleeveless,Fashion,Tank,Tops,sport tank top,tank top,Casual,printed,topsamptee,topsampblouse,summertank,sexy,slim,funnytank,Women Fashion",white,S,50,Livraison standard,2,0,40,50,,,CN,Love Fashion Show,lovefashionshow,"(45,964 notes)",45964,3.998651118266469,576cfeed007b536be4a9ae96,0,,summer,2020-08,1196
8.0,7,EUR,100,0,5.0,111,1,0,1,0,"bandage top,Fashion,crop top,Halter,Summer,Women Set,elasticwaistshort,Women's Fashion,elastic waist,Casual,Women,Shorts,Waist,Elastic,Tops,pants,shortssuit,backless,Suits,Print,sleeveless,twopiecesset",multicolor,S,50,Envío normal,3,0,38,50,,,CN,xiaoxia0914,xiaoxia0914,"88% retroalimentación positiva (1,290 calificaciones)",1290,4.212403100775194,596d9a4937635d7622a6c7f6,0,,summer,2020-08,280
3.76,4,EUR,1000,0,4.0,95,0,0,0,0,"Mini,Summer,Fashion,sundress,plus size dress,Dress,Mini dress,Women's Fashion,Party Dress,sleeveless,Skirts,Casual,casual dress,Tank,Ladies Fashion,Plus Size,summer dress,Sleeveless dress,fashion dress,Ladies,women dress,Cotton,Beach,loose dress",orange,XS,3,Livraison standard,1,0,22,50,,,CN,fuzhe622,fuzhe622,"87 % avis positifs (3,804 notes)",3804,4.109621451104101,5938e6a17fe241506f93503b,0,,summer,2020-08,550
15.0,68,EUR,1000,1,4.0,546,0,0,0,0,"Blues,Summer,Shorts,Shirt,Sleeve,cottonlinenshirt,Tops,short sleeves,casual shirt,henley,Casual,T Shirts,Green,Yellow,Fashion Men,Men's Shirt,linentop,Cotton",yellow,L,50,Livraison standard,4,0,40,50,1.0,Quantité limitée !,CN,No1fashions,no1fashions,"(6,775 notes)",6775,4.184059040590406,5938c5a58e5b2e6601f01c6f,0,,summer,2020-08,711
9.0,14,EUR,20000,1,3.0,3344,0,0,0,0,"Summer,summer dress,Lace,Ladies Fashion,long dress,Dress,Lace Dress,Party Dress,Women's Fashion,beach dress,Sleeveless dress,maxi dress,Ladies,summer dresses,Women,Fashion,casual dress",white,S,50,Livraison standard,3,0,33,50,,,CN,William&Jack,williamjack,"82 % avis positifs (25,356 notes)",25356,3.9025477204606407,594756ab53ebe27caad41157,0,,summer,2020-08,838
15.0,13,EUR,20000,0,5.0,3845,1,0,1,0,"Goth,Plus Size,Halter,skull,black,women swimsuit,onepiece,One Piece Swimsuits,Swimwear,push up swimwear,Women's Fashion,gothic,beachwear for women,Suits,black skull bikini,backless,sexy monokini,plus size bathing suits,Women",white,M,50,Livraison standard,4,0,10,50,,,CN,"Pandolah Apparel Co.,Ltd",pandolahapparelcoltd,"94 % avis positifs (18,910 notes)",18910,4.387414066631412,5384613a796f680f9d78a127,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5384613a796f680f9d78a127.jpg,summer,2020-08,1570
12.0,11,EUR,1000,0,4.0,341,0,0,0,0,"Deep V-Neck,Summer,slingdresse,Plus Size,Floral,Necks,women dresses,Dresses,vestdresse,floralprinted,Women's Fashion,printed,Dress,summer dresses,tunicdresse,Casual,Women",black & green,S,50,Livraison standard,3,0,13,50,1.0,Quantité limitée !,CN,jiayun shop,jiayunshop,"87 % avis positifs (2,248 notes)",2248,4.150355871886121,58259c456ebae74739ecfdc8,0,,summer,2020-08,1336
4.0,6,EUR,50000,0,4.0,10927,0,0,0,0,"sleeveless,Plus Size,Tops & Blouses,Shirt,chiffon,Tank,Tops,tank top,Pocket,Women's Fashion,Fashion,V-neck,sexy,button,loose t-shirt,Shirts & T-Shirts,Casual,sleeveless tops",purple,S,50,Livraison standard,1,0,30,50,,,CN,hui zhou ming mao yi,huizhoumingmaoyi,"88 % avis positifs (13,665 notes)",13665,4.094694474935968,5542fcb264b4f014ce88ecae,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5542fcb264b4f014ce88ecae.jpg,summer,2020-08,556
8.0,140,EUR,10000,1,4.0,1910,0,0,0,0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",blue,S,50,Livraison standard,3,0,19,50,,,CN,liwenjuan fashion store,liwenjuanfashionstore,"88 % avis positifs (2,050 notes)",2050,4.1678048780487815,591c4e7f1a071f13df7a63ff,0,,summer,2020-08,426
11.0,30,EUR,10,0,5.0,0,0,0,0,0,"woman fashion,Fashion,outside,Vintage,sexy bikini,tasselbikini,Swimwear,Swimsuit,Bikini,brazilian,sexy,Beach,Women",,S,50,Livraison standard,3,0,78,50,1.0,Quantité limitée !,CN,YIWU SHI AO HANG DIAN ZI SHANG WU YOU XIAN GONG SI,yiwushiaohangdianzishangwuyouxiangongsi,"91 % avis positifs (22,621 notes)",22621,4.295123999823173,56025ed8293a5b2d24779bde,0,,summer,2020-08,1283
4.0,4,EUR,10000,1,4.0,1412,0,0,0,0,"Mens T Shirt,Fitness,Shorts,Cotton T Shirt,Sleeve,Summer,summer t-shirts,short sleeves,Round neck,Men's Fashion,Exercise & Fitness,Tops & T-Shirts,Sport,Casual,T Shirts,Necks",white,XXS,46,Livraison standard,1,0,45,50,1.0,Quantité limitée !,CN,008fashion,008fashion,"89 % avis positifs (21,412 notes)",21412,4.149262096020923,59b88527b77173631729908e,0,,summer,2020-08,936
13.0,26,EUR,100,0,4.0,113,0,0,0,0,"Mini,Garden,Home & Living,water,gardenponddecor,waterfloatingpump,Sprays,Fountain,solarfountain,waterpump,poolfloatingpanel,Home,Garden Decor,decoration,Home & Kitchen,pool,Solar",,1pc,50,Livraison standard,3,0,35,50,,,CN,YingHong Store,yinghongstore,"95 % avis positifs (3,682 notes)",3682,4.4630635524171645,5915c592fc9cce7eb7312bd4,0,,summer,2020-08,588
2.0,10,EUR,100,0,3.0,10,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,XXS,1,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,premiumfa,premiumfa,"85 % avis positifs (8,225 notes)",8225,3.9906382978723403,56ab21890d8dad10e044b9ec,0,,summer,2020-08,1552
12.0,59,EUR,100,0,4.0,64,0,0,0,0,"vtie,Summer,long skirt,Dress,summer dress,womens clothes,Women's Fashion,Party Dress,openfork,wavepoint,Sexy Dress,sexy,Skirts,casual dress",white,S,50,Livraison standard,3,0,44,50,1.0,Quantité limitée !,CN,yangrenyun,yangrenyun,"86 % avis positifs (5,244 notes)",5244,4.0139206712433255,5acdbf7c9c15ff7191aadd30,0,,summer,2020-08,1396
7.0,6,EUR,5000,1,4.0,601,0,0,0,0,"Summer,Plus Size,pants,casualshort,summerpant,Shorts,women shorts,Fashion,solid color,Women,Sport,Women's Fashion,Casual,looseshort,Cotton",khaki,S,50,Livraison standard,2,0,41,50,,,CN,suzhure,suzhure,"85 % avis positifs (12,033 notes)",12033,4.024765228953712,59afe1e030e1f33208fb2ca0,0,,summer,2020-08,1292
8.0,7,EUR,1000,1,3.0,127,0,0,0,0,"Summer,Shorts,Men's Fashion,pants,beachpant,Short pants,mens Trousers,Cargo pants,pantsformen,Fashion,Men's pants,trousersformen,Men Shorts,trousers,Men",claret,XXS,5,Livraison standard,3,0,25,50,,,CN,mayuhiao,mayuhiao,"84 % avis positifs (9,470 notes)",9470,3.9568109820485744,5952a218e81e8a4c30b5bbbc,0,,summer,2020-08,199
5.0,5,EUR,1000,1,4.0,166,1,0,1,0,"Summer,Panties,plus size jeans,Casual pants,Bottom,women's pants,Denim,pants,Short pants,Women's Fashion,Shorts,high waisted pants,Jeans,Fashion,shortsforwomen,Women",white,S,1,Livraison standard,2,0,42,50,,,CN,aiqianxiege,aiqianxiege,"(13,909 notes)",13909,4.356819325616507,5b41be818e210d22facca0bd,0,,summer,2020-08,1159
3.9,5,EUR,1000,0,3.0,57,0,0,0,0,"Summer,Shorts,Yoga,pants,Athletics,Women's Fashion,Fashion,Sport,Beach,Casual,Women",pink,S,9,Livraison standard,1,0,91,50,1.0,Quantité limitée !,CN,Grocery Story,grocerystory,"81 % avis positifs (2,072 notes)",2072,3.882722007722008,5d3be81670327a1a4ffce08e,0,,summer,2020-08,277
11.0,10,EUR,10000,1,4.0,2324,0,0,0,0,"Sleeveless dress,Summer,Dresses,Dress,slingdre,Floral dress,Women's Fashion,Party Dress,backless,V-neck,bohemian dress,Floral,summer dresses,printed,Women,sleeveless,casual dress",floral,L,50,Livraison standard,3,0,35,50,1.0,Quantité limitée !,CN,bebebebe world,bebebebeworld,"87 % avis positifs (14,095 notes)",14095,4.089677190493083,5c74e493a0e25750b550e2a1,0,,summer,2020-08,263
7.0,17,EUR,10,0,5.0,2,0,0,0,0,"joggingpant,Shorts,Casual pants,pants,Summer,Overalls,beachpant,tacticalpant,bermudashort,summerpant,Classics,Casual",grey,25,2,Livraison standard,2,0,21,50,,,CN,10 days delivery,10daysdelivery,70 % avis positifs (46 notes),46,3.608695652173913,5e2ecb9deed5087a7ba2f5f7,0,,summer,2020-08,941
15.0,101,EUR,1000,0,4.0,646,1,1,0,0,"Women Pants,Loose,Jumpsuits & Rompers,playsuit,Casual,Women's Fashion,women trousers,Women,jumpsuit,summer tops,Cotton",yellow,L,22,Livraison standard,4,0,40,50,,,CN,Fannystore2016,fannystore2016,"(29,044 notes)",29044,4.160274066932931,582bd2fde18c0f0a402ba101,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_582bd2fde18c0f0a402ba101.jpg,summer,2020-08,698
16.0,25,EUR,10,1,5.0,4,0,0,0,0,"Summer,bathing suit,Fashion,Waist,Two Piece Swimwear,Beach,Tops,Swimwear,Swimsuit,Ladies,Bikini,Lace Up,high waist,Suits,solid color,backless,Swimming suit,Casual,beach bikini,Swimming",white,S,50,Livraison standard,5,0,55,50,,,CN,lihengchen,lihengchen,85 % avis positifs (676 notes),676,4.014792899408284,5d5008cb1d9a8e750032d31b,0,,summer,2020-08,39
13.0,11,EUR,100,0,3.0,2,0,0,0,0,"Summer,fashion women,Fashion,Lace,Dresses,Dress,Lace Dress,Women's Fashion,ladies dress,beach dress,Sleeveless dress,backless,women's dress,sleeveless,Ladies,women dress,V-neck Dresses,Women,Beach,white,Necks",white,Size S.,36,Livraison standard,3,0,29,50,,,CN,modai,modai,77 % avis positifs (31 notes),31,3.774193548387097,5d56b32c40defd78043d5af9,0,,summer,2020-08,56
9.0,8,EUR,100,1,3.0,72,0,0,0,0,"Summer,trousers,Tank,pants,Spring,Overalls,Women's Fashion,Fashion,black,Ladies,sleeveless,Wool,women Jumpsuit,Casual,jumpsuit",red,S.,10,Livraison standard,3,0,26,50,1.0,Quantité limitée !,CN,liuyaling66058,liuyaling66058,78 % avis positifs (288 notes),288,3.7291666666666665,5de0981739adf2a3406bed18,0,,summer,2020-08,544
6.0,13,EUR,20000,1,4.0,1124,0,0,0,0,"runningshort,Shorts,Elastic,Fitness,Plus Size,yoga pants,Short pants,Running,sportspantie,Women's Fashion,gymwear,Panties,fitnesspantie,Women,skinny,Sport,Fashion,Women Fashion,Clothes",red,S,50,Livraison standard,2,0,40,50,1.0,Quantité limitée !,CN,mohuya,mohuya,"87 % avis positifs (15,076 notes)",15076,4.084969487927832,59c8a909ae228e37ae159559,0,,summer,2020-08,1353
7.0,6,EUR,100,1,4.0,11,0,0,0,0,"Summer,dressesforwomen,Floral print,Mini,long dress,Dress,Mini dress,Floral,Women's Fashion,Sleeveless dress,party,Sexy Dress,Print,summer dresses,Spaghetti,Women",pink,S.,50,Livraison standard,2,0,104,50,,,CN,An honor to serve,anhonortoserve,90 % avis positifs (855 notes),855,4.264327485380116,5dbd7b090140ee044252ed12,0,,summer,2020-08,489
8.0,7,EUR,5000,1,4.0,1254,0,0,0,0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Casual,backless,polka dot,sleeveless,Dress,Women Fashion,black",yellow,L,27,Livraison standard,3,0,28,50,,,CN,shuilingjiao international trade company,shuilingjiaointernationaltradecompany,"(88,193 notes)",88193,4.080890773644168,5533c83986ff95173dc017d0,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5533c83986ff95173dc017d0.jpg,summer,2020-08,1538
11.0,11,EUR,1000,0,4.0,213,0,0,0,0,"Summer,Plus Size,street style,V-neck,women summer tops,Sleeveless Shirt,Fashion,Casual T-Shirt,Casual,T Shirts,Shirt,blouse,Tank,summer tank top,Tops,Women's Fashion,woman shirt summer,Women,women tank top,sleeveless,summer t-shirts,Loose tank tops,Pure Color",purple,S,50,Livraison standard,3,0,18,50,1.0,Quantité limitée !,CN,ONLYZY,onlyzy,"82 % avis positifs (17,120 notes)",17120,3.898890186915888,59aaa4d39fbc514dc80328e3,0,,summer,2020-08,590
12.0,48,EUR,1000,1,4.0,131,0,0,0,0,"Mini,Plus Size,Dress,V Neckdress,Mini dress,Women's Fashion,Fashion,printed,punk style,tankdre,tunic,Casual,Women Fashion,casual dress,printeddre,Tank,Necks,skull,skullprinted,punk,Cotton Dress,Tunic dress,sleeveless,Women,loose dress",winered,S,50,Livraison standard,3,0,43,50,,,CN,Cenic Beauty,cenicbeauty,"87 % avis positifs (42,919 notes)",42919,4.105967054218412,564d8a9ac0f55a1276cd96f8,0,,summer,2020-08,665
8.0,7,EUR,20000,1,5.0,3090,0,0,0,0,"Women Vest,Fashion,Summer,topsamptshirt,tank top,Cool T-Shirts,Women's Fashion,sleeveless tops,Sport Tops,slim,summer tops,Women,Tank,Army,T Shirts,camouflage,Casual,t,Print,Casual Tops,o-neck,sleeveless",armygreen,S,21,Livraison standard,3,0,41,50,,,CN,Wrong Turn,wrongturn,"88 % avis positifs (21,892 notes)",21892,4.146857299470128,58b26eaa01c02f5114ac2ae9,0,,summer,2020-08,782
5.69,10,EUR,1000,0,4.0,76,0,0,0,0,"Summer,Plus Size,Floral print,summerjumpsuit,Rompers,Women,Necks,Casual,Elegant,Women's Fashion,offshoulderjumpsuit,sleevelessjumpsuit,Print,sleeveless,printjumpsuit,women Jumpsuit,Causal,Floral,jumpsuit",yellow,XS,3,Livraison standard,2,0,20,50,,,CN,Lianhanming369,lianhanming369,88 % avis positifs (161 notes),161,4.074534161490683,5eb8cf5429e78638f27379f5,0,,summer,2020-08,164
2.72,3,EUR,100,1,3.0,20,0,0,0,0,"Summer,Plus Size,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Shorts,Lace Up,Elastic,Casual,Women",yellow,S,1,Livraison standard,1,0,35,50,,,CN,youngpeopleshop,happyhorses,"85 % avis positifs (14,482 notes)",14482,4.001588178428394,5ab3b592c3911a095ad5dadb,0,,summer,2020-08,969
8.0,7,EUR,100,0,4.0,6,0,0,0,0,"blouse,Summer,Plus Size,Shirt,Tops,Loose,short sleeves,T Shirts,Fashion,printed,Tops & T-Shirts,Ladies,women top,Casual,Cotton",white,XS,5,Livraison standard,2,0,23,50,,,CN,liuxuelian123,liuxuelian123,73 % avis positifs (211 notes),211,3.5450236966824646,5eb50ff17041111c43033565,0,,summer,2020-08,1364
5.65,33,EUR,1000,0,3.0,192,0,0,0,0,"tank top women,Vest,Fashion,women crop top,Halter,Fitness,sporttshirt,slim,Cross,yoga top,Women's Fashion,sleeveless tops,crochet,sexy,Sport,sexy tank top,Necks,Yoga,summer tank top,Tops,Slim Fit,fitnessvest,Casual,women halter tops,strappy,solid color",armygreen,M,50,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,kuailem,kuailem,"(37,956 notes)",37956,4.030377278954578,59c86bce67e9be6f9da5cb03,0,,summer,2020-08,938
9.0,8,EUR,100,0,4.0,10,0,0,0,0,"blouse,tunics women,Fashion,tunic,Necks,t shirt printing,Round Collar,Tops,Loose,Ladies Top,Women's Fashion,Shorts,Round neck,gradient,T Shirts,Plus Size,Summer,Tops & T-Shirts,Short Sleeved,Casual,summertee",purple,XS,10,Livraison standard,3,0,26,50,1.0,Quantité limitée !,CN,yxz888,yxz888,"85 % avis positifs (4,402 notes)",4402,4.022944116310768,5aed66b2f0b75f35a1bd6615,0,,summer,2020-08,564
11.0,10,EUR,100,1,4.0,13,0,0,0,0,"Summer,trousers,pants,Bottom,fashion pants,Women's Fashion,Long pants,widelegpant,Casual,harem pants,summerpant,Plus Size,loosepant,printed,women trousers,slitpant,Women",black,XL,50,Livraison standard,2,0,42,50,1.0,Quantité limitée !,CN,simply spell,simplyspell,88 % avis positifs (885 notes),885,4.15593220338983,5df71a34092d7302140be245,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5df71a34092d7302140be245.jpg,summer,2020-08,275
3.68,4,EUR,100,0,4.0,42,0,0,0,0,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion",navy,XS,1,Livraison standard,1,0,38,50,,,,Maxnina,maxnina,"80 % avis positifs (105,015 notes)",105015,3.789601485502071,5177b0b63feb620dd802a197,0,,summer,2020-08,43
11.0,81,EUR,1000,0,4.0,426,0,0,0,0,"Summer,Plus Size,Shirt,Sleeve,cute,Long Sleeve,flare,Tops,topsamptshirt,Women's Fashion,Clothes for women,cuteshirt,Fashion,long sleeve t shirt,solidcolorshirt,Summer Fashion,loose t-shirt,T Shirts",Black,S,50,Livraison standard,3,0,41,50,,,CN,Petha's boutique,pethasboutique,"86 % avis positifs (39,381 notes)",39381,4.0663264010563465,566012f6769a5629aefca555,0,,summer,2020-08,420
14.0,68,EUR,5000,1,4.0,734,1,1,0,0,"Summer,Plus Size,party,Necks,long dress,plus size dress,Dress,summer dress,Women,Dresses,Women's Fashion,Party Dress,spaghettistrapdres,asymmetricdres,Sexy Dress,women dress,Holiday,Spaghetti,Casual,casual dress",white,S,50,Livraison standard,3,0,40,50,,,CN,summernights,summernights,"90 % avis positifs (13,075 notes)",13075,4.226462715105162,59538508e81e8a67610d9c8b,0,,summer,2020-08,439
11.0,10,EUR,100,0,4.0,22,0,0,0,0,"Summer,Outdoor,swimmingpoolspraypad,Children's Toys,Inflatable,Children,water,summerfamilyentertainmenttoy,Sprays,Toy,sprayer,Cushions,wateringchildrenstoy,outdoorwatergamepad,Tub,Swimming Pools,pool,kids",yellow,100 cm,5,Livraison standard,3,0,68,50,,,CN,long41,long41,"85 % avis positifs (1,746 notes)",1746,4.0240549828178676,5986cc750ec30f4610ea07be,0,,summer,2020-08,744
18.0,59,EUR,10,0,3.0,6,0,0,0,0,"Summer,Fashion,halter dress,letter print,long dress,Dress,Women's Fashion,Tie Dye,sleeveless,Dyes,bohemian,Women,Halter,boho,Sleeveless dress,Print,bohemian dress,Cotton",pink,S,50,Livraison standard,5,0,34,50,,,CN,Beautiful Angel Fashion Store,beautifulangelfashionstore,"95 % avis positifs (2,038 notes)",2038,4.5014720314033365,574d559cb06e205d099d9107,0,,summer,2020-08,24
7.0,84,EUR,10000,0,4.0,2526,0,0,0,0,"Women Vest,Plus Size,Cotton T Shirt,Summer,topsamptshirt,tank top,Sleeveless Shirt,Fashion,Casual T-Shirt,Floral,Tank,Casual,T Shirts,Cotton,Floral print,Sexy Top,Tops,Women's Fashion,Print,sleeveless,sexy,Women,tops for women",purple,S,50,Livraison standard,2,0,41,50,,,CN,Surper boutique,surperboutique,"85 % avis positifs (10,501 notes)",10501,4.029235310922768,57086fd7fa6bee434d0e5852,0,,summer,2020-08,1021
12.0,14,EUR,100,1,4.0,24,0,0,0,0,"Summer,Shorts,pants,Fitness,Short pants,runningpant,Men's Fashion,Casual,Red,Cotton",black,S,50,Standardversand,3,0,22,50,,,CN,baijupingshop,baijupingshop,87% Positives Feedback (196 Bewertungen),196,4.020408163265306,5e5c7c2c77179e31406eece1,0,,summer,2020-08,879
7.0,26,EUR,5000,0,4.0,542,0,0,0,0,"blouse,Summer,off shoulder top,Plus Size,Floral print,ruffled,Sleeve,Tops,sexyblouse,short sleeves,Print,Women's Fashion,Shorts,Tops & T-Shirts,Floral,sexy,Fashion",white,S,50,Livraison standard,2,0,37,50,1.0,Quantité limitée !,CN,Ruo Qiong Shop,ruoqiongshop,"90 % avis positifs (8,242 notes)",8242,4.216694976947343,57fc688ffcd3bb1955cb6f31,0,,summer,2020-08,297
9.0,65,EUR,1000,1,4.0,162,0,0,0,0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",red,M,50,Livraison standard,3,0,36,50,1.0,Quantité limitée !,CN,charmyaner,charmyaner,"(3,373 notes)",3373,3.9647198339756895,5a5c78ee9d0a7b724c6535fa,0,,summer,2020-08,1376
8.0,16,EUR,10000,0,4.0,1167,0,0,0,0,"Summer,Plus Size,Elastic,Lace,Casual pants,summer shorts,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,Panties,high waisted shorts,Lace Up,Women's Fashion,Casual,Women",white,S,12,Livraison standard,2,0,18,50,,,CN,LISTONE,listone,"82 % avis positifs (9,177 notes)",9177,3.8740329083578513,59b7d6e1eea5c510889ea754,0,,summer,2020-08,1100
